Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
"Захарійченко Ю.О.,Гальперіна А.,В. Карпік",Л1158У  ЗНО 2022: Комплексне видання Математика (У)  10  ЗНО,Українська мова,,,,Літера,2022.0,9789669451729.0,Математика (Школярам та абітурієнтам)
Божинова Ф.Я. та ін.,Л1267У ЗНО 2022: Комплексне видання Фізика,Українська мова,,,,Літера,2021.0,9789669451743.0,"Фізика, астрономія (Школярам та абітурієнтам)"
Мясоєдова С.В.,Л1259У  ЗНО 2022: Типові тестові завдання Англійська мова (У)  10  ЗНО,Українсько-англійський,,,,Літера,2021.0,9789669451699.0,Іноземна мова (Школярам та абітурієнтам)
Ганна Дем'яненко,УКРАЇНСЬКА ЛІТЕРАТУРА. Візуалізований посібник для підготовки до ЗНО,Українська мова,,,,Основа,2020.0,9786170038326.0,ЗНО (Школярам та абітурієнтам)
,НУШ Математичні прописи 1 клас. Робочий зошит + Наліпки,Українська мова,,,,Літера,2020.0,9789669451408.0,Прописи (Школярам та абітурієнтам)
"Довгань Г.Д.,Стадник О.Г.","Географія. 6 клас. Зошит для практичних робіт (О. Г. Стадник, Г. Д. Довгань)",Українська мова,,,,Ранок,2021.0,9786170971432.0,Географія (Школярам та абітурієнтам)
,Українська мова 9кл. Зошит тренажер з правопису НОВИЙ ПРАВОПИС,,,,,Літера,2019.0,9789669451613.0,Українська мова (Школярам та абітурієнтам)
,Українська мова 7кл. Зошит тренажер з правопису НОВИЙ ПРАВОПИС,,,,,Літера,2019.0,9789669451590.0,Українська мова (Школярам та абітурієнтам)
,Довідник. ІСТ.УКРАЇНИ(7-е вид.)  д/абітур. та школярів,,,,,Літера,2021.0,9789669452245.0,Довідники (Школярам та абітурієнтам)
Кобернік С.Г.,Довідник. ГЕОГРАФІЯ (7-МЕ ВИД.) для абітурієнтів та школярів,,,,,Літера,2019.0,9789669451187.0,Довідники (Школярам та абітурієнтам)
"Дерій С.І.,Спрягайло О.А.,Спрягайло О.В.",Тестовий контроль результатів навчання. Біологія і Екологія 11 кл. Рівень Стандарту (+Додаток),Українська мова,,,,Літера,2019.0,9789669451071.0,Біологія (Школярам та абітурієнтам)
"Заболотний В.В.,Заболотний О.В.",Тестовий контроль результатів навчання Українська мова та література 11 кл Профільний рівень,Українська мова,,,,Літера,2019.0,9789669451040.0,Українська мова (Школярам та абітурієнтам)
Логачевська С.П.,НУШ 2 клас Мій помічник з математики (комплект у 2-ох частинах),Українська мова,,,,Літера,2019.0,9789669450623.0,Математика (Школярам та абітурієнтам)
Гальперіна А.Р.,"Тестовий контроль результатів навчання. Математика_Алгебра, Геометрія 7кл",Українська мова,,,,Літера,2019.0,9789669450784.0,Підручники з алгебри
,Фізична культура в школі: Навчальна програма для 10-11 кл (2019 рік) Рівень стандарту,,,,,Літера,2019.0,9789661789912.0,Фізична культура (Школярам та абітурієнтам)
Титаренко Н.В.,Тестовий контроль результатів навчання. ХІМІЯ 7 кл +Тематичний контроль і практичні роботи,,,,,Літера,2019.0,9789669450111.0,Хімія (Школярам та абітурієнтам)
"С.П.Логачевська,Т.А. Логачевська",НУШ 1 клас Математика робочий зошит Частина 2 до підр. Логачевської С.П.,Українська мова,,,,Літера,,9789661789639.0,Робочі зошити  (Школярам та абітурієнтам)
,Фізична культура в школі: Навчальна програма для 5-9 кл,,,,,Літера,2018.0,9789661788885.0,Фізична культура (Школярам та абітурієнтам)
Логачевська С.П. Іщенко О.Л.,НУШ 1 клас Післябукварик. Навчальний посібник,,,,,Літера,,9789661789219.0,Читання (Школярам та абітурієнтам)
,Мобілка. Тренажер з математики.  Розв'язуємо задачи. 3-4 клас.,Українська мова,,,,ЗІРКА,2019.0,9786176341543.0,Математика (Школярам та абітурієнтам)
"Гісем О.В.,Гісем О. О.","Всесвітня історія Історія України 6 клас. Підручник для закладів ЗСО Гісем О.В., Гісем О.О.",,,,,Ранок,2019.0,9786170951878.0,Підручники. Посібники (Школярам та абітурієнтам)
"О. Г. Бродовська,С. Л. Куртей","Географія 8 клас. Зошит для практичних робіт і досліджень Куртей С.Л., Бродовська О.Г.",Українська мова,,,,Ранок,2020.0,9786170964779.0,Географія (Школярам та абітурієнтам)
,Мобілка. Тренажер з математики. Таблиця множення,,,,,ЗІРКА,2018.0,9786176340911.0,"Математика, рахування"
"Губарєва С. С.,Павличенко О. М.","НУШ Англійська мова 3 клас. Підручник ""Start Up!"" з аудіосупровідом Губарєва С., Павліченко О.",Українська мова,,,,Ранок,2020.0,9786170962829.0,Підручники. Посібники (Школярам та абітурієнтам)
"І. Большакова,К. Барма","НУШ Інформатика 2 клас. Зошит-посібник. До підручника ""Я досліджую світ"" Большакова І., Пристінська М.",Українська мова,,,,Ранок,2019.0,9786170958815.0,Інформатика (Школярам та абітурієнтам)
Дергачов В. А.,Геометрія 7-11 клас. В означеннях таблицях і схемах. Рятівник 2.0 (Укр) Дергачов В. А.,,,,,Ранок,2019.0,9786170903433.0,Геометрія (Школярам та абітурієнтам)
Роганiн О.М.,Рятівник 2.0 Алгебра і початки аналізу в означеннях таблицях і схемах 7-11 клас,,,,,Ранок,2019.0,9786170903419.0,Підручники з алгебри
"Гісь О.М.,Зелінська М.М.,Філяк І.В.",Математика. 3 клас. Підручник для загальноосвітніх навчальних закладів. У 2-х частинах. Частина 2,,,,,Ранок,2019.0,9786170931832.0,Підручники. Посібники (Школярам та абітурієнтам)
"Гісь О.М.,Зелінська М.М.,Філяк І.В.",Математика. 3 клас. Підручник для загальноосвітніх навчальних закладів. У 2-х частинах. Частина 1,,,,,Ранок,2019.0,9786170931030.0,Підручники. Посібники (Школярам та абітурієнтам)
Сотникова Н.,"Hallo, Freunde! ЗОШИТ з німец. мови  8(4) Укр. Нов. прогр.",,,,,Ранок,1999.0,9786170929617.0,Іноземна мова (Школярам та абітурієнтам)
Вовк В.Ф.,Географія. 9 клас. Зошит для контролю навчальних досягнень учнів,Українська мова,,,,Ранок,2017.0,9786170936066.0,Контроль знань (Школярам та абітурієнтам)
C. І. Міроненко,"Мій конспект Образотворче мистецтво 7 клас (до підручника Л. В. Папіш, М. М. Шутка)",Українська мова,,,,Основа,,9786170024961.0,"Музика, мистецтво (Школярам та абітурієнтам)"
Є. О. Цуканова,Розробки уроків. Усі уроки біології 7 клас,Українська мова,,,,Основа,,9786170024954.0,Біологія (Школярам та абітурієнтам)
"Кулаченко О.В.,Кашуба О.О.",Зошити НУШ. Змішане навчання Математика 3 клас Робочі аркуші,Українська мова,,,,Основа,2021.0,9786170039286.0,Математика (Школярам та абітурієнтам)
,Без репетитора Українська мова. 6 клас. Лексикологія. Словотвір. Іменник,Українська мова,,,,Торсінг,2021.0,9786175240588.0,Українська мова (Школярам та абітурієнтам)
,"НУШ 1 клас Читанка ""Перші кроки"" нов. правопис",,,,,Літера,2021.0,9789669452252.0,Читання (Школярам та абітурієнтам)
,"НУШ 4 кл. Читанка ""Вікно у світі"" нов. правопис",Українська мова,,,,Літера,,9789669452283.0,Читання (Школярам та абітурієнтам)
,Класна абетка. Як це працює,Українська мова,,,,Літера,2021.0,9789669453174.0,Підручники з природознавства та я досліджую світ
,Класна абетка. Вода,Українська мова,,,,Літера,2021.0,9789669453129.0,Підручники з природознавства та я досліджую світ
,Класна абетка. Рослини,Українська мова,,,,Літера,2021.0,9789669453112.0,Підручники з природознавства та я досліджую світ
,Класна абетка. Видатні українці й українки,Українська мова,,,,Літера,2021.0,9789669453181.0,Підручники з природознавства та я досліджую світ
Олександр Авраменко,"ДПА 2022.Українська мова. Збірник диктантів, Грамота, Авраменко О.М.",Українська,,,,Грамота,2022.0,9789663499093.0,ДПА
Авраменко,ЗНО 2022  Українська мова та література. Власне висловлення.,Українська,,,,Грамота,2021.0,9789663499048.0,ЗНО (Школярам та абітурієнтам)
М. В. Бардаков,Visual English-Ukrainian Phrasal Verbs & Useful Phrases Handbook,Українська / Англійська,,,,Основа,2022.0,9786170040473.0,Розмовники  (Школярам та абітурієнтам)
Науменко В.,"ДПА 2022, 4 кл.,Укр. мова та читання (Інтегровані контр.роботи)",Українська,,,,Генеза,2022.0,9789661112864.0,Українська мова (Школярам та абітурієнтам)
"Мерзляк А.Г.,Полонський В",Збірник  Геометрія 11 кл.Проф.рівень.Авт.Мерзляк А.Г.та інш.Новий,Українська мова,,,,Гімназія,2021.0,9789664743317.0,Геометрія (Школярам та абітурієнтам)
"Мерзляк А.Г.,Полонський В",Збірник  Алгебра і поч.аналізу 11 кл.Проф.рів.Авт.Мерзляк А.Г.та ін.Новий,Українська,,,,Гімназія,2021.0,9789664743300.0,Підручники з алгебри
Пономарьова,"ДПА 2022, 4 кл. Інтегровані контр.роб. Укр.мова та літ.чит. (НУШ)",,,,,Оріон,2021.0,9789669911513.0,Українська мова (Школярам та абітурієнтам)
Листопад,"ДПА 2022, 4 кл. Збірник завдань. Математика (НУШ)",Українська мова,,,,Оріон,2021.0,9789669911520.0,ДПА
Савчук,Читання. Діагностичні роботи. 4 клас (за програмою О.Савченко) /книжка/ /НУШ/,Українська мова,,,,Підручники і посібники,2021.0,9789660738577.0,Читання (Школярам та абітурієнтам)
,Геометрія для дошколяриків. Зошит: Старша група,,,,,Богдан,,9789661015318.0,Геометрія (Школярам та абітурієнтам)
,Відповіді та творчі завдання ДПА 2022 4 кл.(Оріон),Українська мова,,,,Оріон,2022.0,,ДПА
Істер О.С.,"ДПА 2022, 9 кл.,Збірник завдань. Математика (50 варіантів)",Українська,,,,Генеза,2021.0,9789661110259.0,ДПА
Костильов,"ДПА 2022, 9 кл. Збірник завдань. Біологія",Українська,,,,Генеза,2021.0,9789661110129.0,ДПА
Істер О.С.,"Математика, 4 кл., Зошит для діагностувальних робіт",Українська,,,,Генеза,2021.0,9789661112529.0,Математика (Школярам та абітурієнтам)
Морзе Н.В.,Інформатика 4 кл. Робочий зошит Ключі до інформатики,Українська мова,,,,Оріон,2021.0,9789669911490.0,Інформатика (Школярам та абітурієнтам)
,Зошит для списування 4 кл,Українська мова,,,,ПЕТ,2021.0,9789669253521.0,Українська мова (Школярам та абітурієнтам)
,ЗНО 2022: Типові тестові завдання Географія,,,,,Літера,2021.0,9789669451804.0,ЗНО (Школярам та абітурієнтам)
,ЗНО 2022: Повний курс підготовки Українська мова і література 4-те вид.+ЛАЙФХАКИ,,,,,Літера,2021.0,9789669451842.0,Українська мова (Школярам та абітурієнтам)
,Класна абетка. Народні символи,Українська мова,,,,Літера,2021.0,9789669452962.0,Підручники з природознавства та я досліджую світ
,Класна абетка. Замки і фортеці України,Українська мова,,,,Літера,2021.0,9789669452948.0,Підручники з природознавства та я досліджую світ
,Безпека дорожнього руху 3-4 клас,Українська мова,,,,Літера,2021.0,9786177174966.0,Довідники (Школярам та абітурієнтам)
,Безпека дорожнього руху 1-2 клас,Українська мова,,,,Літера,2021.0,9786177174959.0,Довідники (Школярам та абітурієнтам)
,Лінгвотренажер.English Фразові дієслова,,,,,ПЕТ,2022.0,9789669253255.0,Іноземна мова (Школярам та абітурієнтам)
,Лінгвотренажер.English Модальні дієслова,Українська мова,,,,ПЕТ,2022.0,9789669253248.0,Іноземна мова (Школярам та абітурієнтам)
,НУШ 4 клас Підручник Я досліджую світ Частина 1,,,,,Літера,,9789669452573.0,Підручники з природознавства та я досліджую світ
,НУШ 4 клас Підручник Українська мова та читання Частина 2,,,,,Літера,,9789669452542.0,Українська мова (Школярам та абітурієнтам)
,НУШ 4 клас Підручник Українська мова та читання Частина 1,,,,,Літера,,9789669452535.0,Українська мова (Школярам та абітурієнтам)
,НУШ 4 клас Підручник Математика Частина 2,,,,,Літера,,9789669452610.0,Підручники. Посібники (Школярам та абітурієнтам)
,Підручник 8 кл Українська література О.В.Слоньовська,Українська мова,,,,Літера,2021.0,9789669452740.0,Література (Школярам та абітурієнтам)
,Лінгвотренажер.English Артиклі,,,,,ПЕТ,2021.0,9789669253224.0,Іноземна мова (Школярам та абітурієнтам)
,Збірник текстів для диктантів. 1-4 кл.NEW,Українська мова,,,,ПЕТ,2021.0,9789669253729.0,Українська мова (Школярам та абітурієнтам)
,Збірник текстів для диктантів. 10-11 кл.NEW,Українська мова,,,,ПЕТ,2021.0,9789669253675.0,Контроль знань (Школярам та абітурієнтам)
Гільберг Т.Г.,"Гільберг Т.Г.  Я досліджую світ, 4 кл. Атлас з конт.картами (2021)",,,,,Оріон,2021.0,9789669911087.0,Підручники з природознавства та я досліджую світ
,ЗНО 2022: Історія України. Експрес підготовка,,,,,Літера,2021.0,9789669452863.0,ЗНО (Школярам та абітурієнтам)
,"Гільберг Т.Г. Географія , 8кл. Атлас. Укр. у світі: природа, населення (2020)",Українська мова,,,,Оріон,2020.0,9789669910837.0,Атласи. Контурні карти (Школярам та абітурієнтам)
,ЗНО з української мови (500),,,,,English Student,,9786177702411.0,Українська мова (Школярам та абітурієнтам)
,ЗНО Українська література (500),Українська мова,,,,English Student,,9786177702510.0,Література (Школярам та абітурієнтам)
,Діагностичні роботи математики. 3 клас НУШ ( програма Шияна  + Савченко) (Весна) Гончарова Г.А. 4901.99.00.00,,,,,Весна,2021.0,9786176866756.0,Математика (Школярам та абітурієнтам)
,Тест-контроль. Фізика 7 кл.+ Зошит + лаб роботи 2021 (Весна) Кирик Л. А. 4901.99.00.00,Українська мова,,,,Весна,2021.0,9786176867067.0,"Фізика, астрономія (Школярам та абітурієнтам)"
Татьяна Нечепорюк,Діагностичні роботи з математики. 4 клас НУШ ( програма Шияна  + Савченко) (Весна) Нечепорюк Т.Ю. 4901.99.00.00,Українська мова,,,,Весна,2021.0,9786176866787.0,Математика (Школярам та абітурієнтам)
,Англійська мова 4 кл (у) Робочий зошит (нов) Карпюк Smiling Sam,,,,,Лібра Терра,2021.0,9786176091189.0,Іноземна мова (Школярам та абітурієнтам)
,НУШ 4 клас Підручник Інформатика,Українська мова,,,,Літера,,9789669452566.0,Інформатика (Школярам та абітурієнтам)
,Тест-контроль. Хімія8 кл. Зошит +лаб. роб.+ безкоштовне календарно-тематичне планува2019 (Весна) Титаренко Н. В. 4901.99.00.00,,,,,Весна,2018.0,9786176866107.0,Хімія (Школярам та абітурієнтам)
,Тест-контроль.Хімія  7 кл. Зошит + лаб. роб.+ безкоштовно календарно-тематичне планува 2020 (Весна) Титаренко Н. В. 4901.99.00.00,,,,,Весна,2018.0,9786176865131.0,Хімія (Школярам та абітурієнтам)
,"Тест-контроль. Бiологiя. 9кл. Зошит + лаб.роб.  + безкоштовно кален-темат.планування 2020 (Весна) Сало Т. О., Деревінська Л.В. 4901.99.00.00",Українська мова,,,,Весна,2021.0,9786176866701.0,Біологія (Школярам та абітурієнтам)
Демчак С.,Маленький художник. 4 клас. Альбом-посібник з мистецтва. (за двома програмами) /НУШ/,Українська,,,,Підручники і посібники,2021.0,9789660739246.0,"Музика, мистецтво (Школярам та абітурієнтам)"
,Тренажер з української мови 3 клас 2020 НУШ Гребенькова Л. О.,Українська мова,,,,Весна,2020.0,9786176866305.0,Українська мова (Школярам та абітурієнтам)
Гильберт Г.,"Я досліджую світ, 4 кл., Діагностичні картки",Українська мова,,,,Генеза,2021.0,9789661112352.0,Довідники (Школярам та абітурієнтам)
Каплун О.,"Книжка: ""Математичний тренажер 6 клас. Вправи зі звичайними дробами. Подільність натуральних чисел.""",Українська мова,,,,Торсінг,,9789669399366.0,Математика (Школярам та абітурієнтам)
,"Книжка: ""Математичний тренажер 6 клас. Вправи з раціональними числами та рівняння""",Українська мова,,,,Торсінг,,9789669399380.0,Математика (Школярам та абітурієнтам)
Каплун О.,"Книжка: ""Математичний тренажер 5 клас. Вправи зі звичайними дробами.""",Українська мова,,,,Торсінг,,9789669399328.0,Математика (Школярам та абітурієнтам)
Каплун О.,"Книжка: ""Математичний тренажер 5 клас. Вправи з десятковими дробами та відсотками.""",Українська мова,,,,Торсінг,,9789669399342.0,Математика (Школярам та абітурієнтам)
,"Книжка: ""Математичний тренажер 6 клас. Вправи на відношення та пропорції""",Українська мова,,,,Торсінг,,9789669399373.0,Математика (Школярам та абітурієнтам)
Кулинич,Біологія 9 кл (у) Зошит для лаб. та практ. робіт,Українська мова,,,,Генеза,2017.0,9789661108683.0,Біологія (Школярам та абітурієнтам)
Безуглий,ЗНО 2022  Географія. Комплексна підготовка,Українська мова,,,,Генеза,2021.0,9789661111140.0,ЗНО (Школярам та абітурієнтам)
Гільберг Т.Г.,"Я досліджую світ 4 кл., Робочий зошит, Ч.1",Українська,,,,Генеза,2021.0,9789661112178.0,Підручники з природознавства та я досліджую світ
Гільберг Т.Г.,"Інформатика, 4 кл, Робочий зошит",Українська,,,,Генеза,,9789661112284.0,Інформатика (Школярам та абітурієнтам)
Гільберг Т.Г.,"Я досліджую світ 4 кл Робочий зошит, Ч.2",Українська,,,,Генеза,2021.0,9789661112222.0,Підручники з природознавства та я досліджую світ
Воронцова Т.В.,"Я досліджую світ, 2 кл., Робочий зошит, Ч.4",Українська мова,,,,Алатон,2019.0,9789662663686.0,Підручники з природознавства та я досліджую світ
Воронцова Т.В.,Я досліджую світ 2 кл Діагностичні роботи,Українська мова,,,,Алатон,2020.0,9789662663945.0,Підручники з природознавства та я досліджую світ
Листопад,Математика 2кл Збірник завдань,Українська мова,,,,Оріон,2019.0,9786177712687.0,Математика (Школярам та абітурієнтам)
Бровченко А.,Я досліджую світ 1 кл (у) Технологічна складова. Робочий зошит,Українська,,,,Алатон,2018.0,9789661101462.0,Підручники з природознавства та я досліджую світ
"Мерзляк,Полонский",Математика 5 кл (у) ЗБІРНИК САМОСТ. РОБІТ І ТЕСТІВ,Українська мова,,,,Гімназія,2020.0,9789664743447.0,Математика (Школярам та абітурієнтам)
Будна Т.,Математика 4 клас. Зошит для діагностичних робіт. НУШ,,,,,Богдан,2021.0,9789661066846.0,Математика (Школярам та абітурієнтам)
Беденко М.,Математика 4 клас. 497 казкових задач. Збірник задач. НУШ,,,,,Богдан,,9789661065290.0,Математика (Школярам та абітурієнтам)
Гриценко А.,Логіка в задачах і прикладах 4 клас. Робочий зошит. НУШ,,,,,Богдан,,9789661066730.0,Етика. Логіка (Школярам та абітурієнтам)
Будна Н.,"Математика 2 клас. Діагностичні роботи (до підручн. Скворцової С.О., Онопрієнко О.В.) НУШ",,,,,Богдан,2021.0,9789661066778.0,Математика (Школярам та абітурієнтам)
Шост Н.,Українська мова 4 кл. Посібник-практикум. НУШ,,,,,Богдан,2021.0,9789661065375.0,Українська мова (Школярам та абітурієнтам)
,Українська мова 3 клас. Зошит з каліграфії. НУШ,,,,,Богдан,2021.0,9789661065658.0,Українська мова (Школярам та абітурієнтам)
,Я досліджую світ. 4 клас. Діагностичні роботи. НУШ,,,,,Богдан,2021.0,9789661064545.0,Підручники з природознавства та я досліджую світ
,ЗНО 2022: Комплексне видання Українська мова,,,,,Літера,2021.0,9789669451880.0,Українська мова (Школярам та абітурієнтам)
"Радченко I.О.,Орлова О.",ЗНО 2023 Українська література. Комплексне видання та узагальнена таблиця для повторення,Українська мова,,,,Літера,2022.0,9789669451866.0,Українська мова (Школярам та абітурієнтам)
А.О.Пуляєва,"НУШ Я досліджую світ 2 клас Робочий зошит 1 частина (з 2-х частини) до підручника Грущинської, Хитрої",Українська мова,,,,Ранок,2021.0,9786170974037.0,Підручники з природознавства та я досліджую світ
,"Атлас ""Географія. Географічний простір землі  "" 11 кл.",Українська мова,,,,Інститут передових технологій,2020.0,9789664552094.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін О. В.,КК Географія. Географічний простір землі  11 кл,Українська мова,,,,Інститут передових технологій,2020.0,9789664552100.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін,АТЛАС Історія України для 5 класу,Українська,,,,Інститут передових технологій,2020.0,9789664552049.0,Атласи. Контурні карти (Школярам та абітурієнтам)
,КК Всесвітня історія для 10 кл,Українська мова,,,,Інститут передових технологій,2020.0,9789664552087.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін,АТЛАС Всесвітня історія 11 кл,Українська мова,,,,Інститут передових технологій,2020.0,9789664552131.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін О. В.,КК Історія України для 11 кл,Українська мова,,,,Інститут передових технологій,2020.0,9789664552124.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін О. В.,КК Всесвітня історія для 11 кл,Українська мова,,,,Інститут передових технологій,2020.0,9789664552148.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Барладін,"Атлас ""Історія України"" для 11 класу",Українська мова,,,,Інститут передових технологій,2020.0,9789664552117.0,Атласи. Контурні карти (Школярам та абітурієнтам)
,Біологія. 11 кл. Зошит для лаб. і практ. робіт + проекти (Весна) Сало Т. О. 4901.99.00.00,,,,,Весна,2019.0,9786176865919.0,Біологія (Школярам та абітурієнтам)
"Сало Т.,Деревинська Л.",Біологія. 10 кл. Зошит для лаб. і практ. робіт + проекти 2021 (Весна) Сало Т. О. 4901.99.00.00,Українська мова,,,,Весна,2019.0,9786176865766.0,Біологія (Школярам та абітурієнтам)
,Українська література. Комплексне видання для підготовки до ЗНО 2022,Українська мова,,,,Підручники і посібники,2021.0,9789660739000.0,ЗНО (Школярам та абітурієнтам)
Лабащук О.,Сонячні вітрила. 3 клас. Книга для додаткового читання. (за обома програмами) НУШ,Українська мова,,,,Підручники і посібники,2022.0,9789660736573.0,Читання (Школярам та абітурієнтам)
,Тренажер з української мови 2 клас 2019 НУШ  Гребенькова,,,,,Весна,2019.0,9786176866268.0,Українська мова (Школярам та абітурієнтам)
Ривкінд Й.Я.,Інформатика 8 кл (у) Робочий зошит,Українська мова,,,,Генеза,2021.0,9789661112291.0,Інформатика (Школярам та абітурієнтам)
Волощук Є.,Зарубіжна література 9 кл Зошит для к.р. і с.р.,Українська,,,,Генеза,2017.0,9789661108737.0,Література (Школярам та абітурієнтам)
Пономарьова,"Українська мова 4 кл., ФПК, Картки",Українська мова,,,,Оріон,2021.0,9789669911476.0,Українська мова (Школярам та абітурієнтам)
Масол Л.М.,"Мистецтво 4 кл Робочий зошит-альбом, інтегрований курс",Українська,,,,Генеза,2021.0,9789661112307.0,"Музика, мистецтво (вихователям та педагогам)"
Карпенко Ю.,"Математика, 4 кл Зошит для діагностичних робіт",Українська мова,,,,Генеза,2021.0,9789661111737.0,Математика (Школярам та абітурієнтам)
Воронцова Т.В.,"Я досліджую світ 3 кл Діагностичні роботи, Ч.2",Українська,,,,Алатон,2020.0,9789662663938.0,Підручники з природознавства та я досліджую світ
Гильберт Г.,"Я досліджую світ, 4 кл., Технологічна галузь, Альбом",Українська,,,,Генеза,2021.0,9789661112321.0,Підручники з природознавства та я досліджую світ
Ємельяненко О.,"Мовний тренажер, 2 кл",Українська мова,,,,Генеза,2021.0,9789661112437.0,Українська мова (Школярам та абітурієнтам)
Пономарьова,Українська мова ППК  3 кл. Зб.завд.д/оц.навч.досяг,Українська мова,,,,Оріон,2020.0,9789669910516.0,Українська мова (Школярам та абітурієнтам)
Сиротюк В.,Фізика 10 кл Зошит для лаб і контр робіт (рівень стандарт),Українська мова,,,,Генеза,2021.0,9789661111225.0,"Фізика, астрономія (Школярам та абітурієнтам)"
,НУШ 4 клас Інформатика Робочий зошит до підр. Козак Л.З.,Українська мова,,,,Літера,2021.0,9789669452818.0,Інформатика (Школярам та абітурієнтам)
,НУШ 4 клас Зошит дослідника 2 частина (у 2-х частинах) до підручника Іщенко,Українська мова,,,,Літера,2021.0,9789669452894.0,Підручники з природознавства та я досліджую світ
,НУШ 4 клас Зошит дослідника Частина 1 до підр. Іщенко О.Л.,Українська мова,,,,Літера,2021.0,9789669452801.0,Підручники з природознавства та я досліджую світ
Будна Н.,"Я досліджую світ 3 клас. Збірник діагностичних робіт.до підр. Гільберг, Тарнавської, Грубіян, Павич",,,,,Богдан,,9789661066013.0,Підручники з природознавства та я досліджую світ
"Н. М. Бібік,Г. П. Бондарчук","Я досліджую світ 3 кл. Збірник діагностичних робіт до підр. Бібік, Бондарчук",,,,,Богдан,,9789661066020.0,Підручники з природознавства та я досліджую світ
Богданович М.В.,Цікава математика 4 кл. 400 цікавих завдань. НУШ,,,,,Богдан,2021.0,9789661065283.0,Математика (Школярам та абітурієнтам)
,НУШ 4 клас Дидактичні картки з математики,Українська мова,,,,Літера,2021.0,9789669452795.0,Математика (Школярам та абітурієнтам)
,НУШ 4 клас Технології та дизайн. Альбом-посібник,Українська мова,,,,Літера,2021.0,9789669452658.0,"Технології, трудове навчання (Школярам та абітурієнтам)"
,НУШ Українська мова та читання 4 клас Робочий зошит 1 частина (у 2-х чатинах) до підручника Іщенко,Українська мова,,,,Літера,2021.0,9789669452900.0,Українська мова (Школярам та абітурієнтам)
,НУШ 4 клас СУПЕРТРЕНАЖЕР з математики,Українська мова,,,,Літера,2021.0,9789669452887.0,Математика (Школярам та абітурієнтам)
,НУШ Українська мова та читання 4 клас Робочий зошит 2 частина (у 2-х частинах) до підручника Іщенко,Українська мова,,,,Літера,2021.0,9789669452917.0,Українська мова (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання Українська мова та література 8 кл НОВИЙ ПРАВОПИС,Українська мова,,,,Літера,,9789669452009.0,Українська мова (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання Українська мова та література 7 кл НОВИЙ ПРАВОПИС,Українська мова,,,,Літера,2020.0,9789669451606.0,Українська мова (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання Українська мова та література 6 кл НОВИЙ ПРАВОПИС,Українська мова,,,,Літера,2021.0,9789669451668.0,Українська мова (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання Українська мова та література 5 кл НОВИЙ ПРАВОПИС,Українська мова,,,,Літера,2020.0,9789669451651.0,Українська мова (Школярам та абітурієнтам)
Будна Н.,Літературне читання 3 кл. Робочий зошит до підр. Вашуленко (НУШ),Українська,,,,Богдан,2021.0,9789661064163.0,Література (Школярам та абітурієнтам)
Грицюк І.,ЗНО 2022 Німецька мова. Комплексне видання для підготовки до ЗНО ПіП,Українська,,,,Підручники і посібники,2021.0,9789660737013.0,ЗНО (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання. Біологія 7 кл + Зошит (Спрягайло),Українська мова,,,,Літера,2021.0,9789669452238.0,Біологія (Школярам та абітурієнтам)
,Тестовий контроль результатів навчання. Біологія 6 кл + Зошит (Спрягайло),Українська мова,,,,Літера,2021.0,9789669452221.0,Біологія (Школярам та абітурієнтам)
,Словник: Орфографчний НОВИЙ ПРАВОПИС для учнів початкових класів 7000 слів,Українська мова,,,,Літера,2021.0,9789669452368.0,Словники (Школярам та абітурієнтам)
,Математика 3 клас. Діагностичні роботи (до підручника Листопад Н.П.) НУШ,,,,,Богдан,,9789661065856.0,Робочі зошити  (Школярам та абітурієнтам)
Беденко М.,Українська мова та чит. 4 кл. Зошит з розвитку зв’яз. мовлення. Казочку складаємо — мову розвиваємо. НУШ,,,,,Богдан,,9789661065337.0,Українська мова (Школярам та абітурієнтам)
,"Українська мова 3 клас. Говоримо, читаємо, пишемо. Зошит з розвитку зв’язного мовлення. НУШ",Українська мова,,,,Богдан,2020.0,9789661066723.0,Українська мова (Школярам та абітурієнтам)
,ЗНО 2022: Типові тестові завдання Хімія (Укр) Літера,Українська мова,,,,Літера,2021.0,9789669451828.0,Хімія (Школярам та абітурієнтам)
Муренець О.Г.,НУШ Математика 4 клас Експрес - перевірка до підручника,Українська мова,,,,Ранок,2021.0,9786170973085.0,Математика (Школярам та абітурієнтам)
,Без репетитора Українська мова 5 клас,Українська мова,,,,Торсінг,2021.0,9789669399465.0,Українська мова (Школярам та абітурієнтам)
