Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Майкл Шебон,Телеграф-авеню,Українська мова,,,,Фабула,2021.0,9786170968340,Сучасна зарубіжна проза
Майкл Шебон,Місячне сяйво,Українська мова,,,,Фабула,2020.0,9786170962553,Сучасна зарубіжна проза
Майкл Семпсон,Остання бібліотека,Українська мова,,,,Лабораторія,2024.0,9786178362027,Сучасна зарубіжна проза
Майкл Крайтон,Поглиначі мертвих,Українська мова,,,,Фабула,2023.0,9786175220931,Класична проза
Майкл Віллард,Юренія. Байка,Українська мова,,,,Саміт-книга,2014.0,9786176610564,Сучасна зарубіжна проза
Майкл Бэкон,Мертвая тишина в Гайд-Парке- учебный детектив англ.яз.,російська,,,,Методика,2020.0,9789663622316,Білінгва. Книги іноземними мовами
Майк Омер,У пітьмі,Українська мова,,,,BookChef,2021.0,9789669937308,Детективи
Майк Омер,Розум убивці,Українська мова,,,,BookChef,2021.0,9789669937025,Трилер
Майк Омер,Убивчий вплив,Українська мова,,,,BookChef,2023.0,9786175481363,Детективи
Майк Омер,Густіше за кров,Українська мова,,,,BookChef,2022.0,9786175480663,Детективи
Майк Йогансен,Майк Йогансен. Вибрані твори,Українська мова,,,,Якабу Трейд,2023.0,9786178107734,Класична проза
Майк Йогансен,Майк Йогансен. Повісті,Українська мова,,,,Фоліо,2023.0,9789660398443,Класична проза
Майер К.,Сторінки світу. Простір бібліомантії. Книга 1,Українська мова,,,,Ранок,2019.0,9786170963758,Пригоди
Майдуков С.,Лютый беспредел,російська,,,,Клуб сімейного дозвілля,2021.0,9786171286368,Детективи
Майдуков С.,Схватка,російська,,,,Клуб сімейного дозвілля,2020.0,9786171276536,Бойовики. Госторосюжетна література
Майдуков С.,Нюхач,російська,,,,Клуб сімейного дозвілля,2019.0,9786171260566,Екранізації
Майдуков С.,Любовь вне закона Любовь вне закона,російська,,,,Клуб сімейного дозвілля,2019.0,9786171256286,Детективи
Мажена Ковальска,Польский язык за 4 недели. Интенсивный курс польского языка с электронным аудиоприложением,російська,,,,Богдан,2020.0,9789661061636,Білінгва. Книги іноземними мовами
Маєр  Е.,Сторінки світу. Нічна країна. Книга 2,Українська мова,,,,Ранок,2019.0,9786170964625,Книги жанру Фантастика. Фентезі. Містика
Маас С.,Корона опівночі,Українська мова,,,,Vivat,2019.0,9789669825247,Книги жанру Фантастика. Фентезі. Містика
Маас С.,Трон зі скла,Українська мова,,,,Vivat,2019.0,9789669824158,Книги жанру Фантастика. Фентезі. Містика
М. Л. Ріо,Ніби ми злодії Limited edition,Українська мова,,,,Артбукс,2024.0,9786175231388,Трилер
М. Л. Ріо,Ніби ми злодії,Українська мова,,,,Артбукс,2024.0,9786175231371,Трилер
Люшер Й.,Весна варварів,Українська мова,,,,Основи,2020.0,9789665008064,Сучасна зарубіжна проза
Люсінда Беррі,Найліпші друзі,Українська мова,,,,BookChef,2024.0,9786175482230,Детективи
Люсінда Беррі,Ідеальна дитина,Українська мова,,,,BookChef,2023.0,9786175481769,Книги жанру Фантастика. Фентезі. Містика
Люсі-Мод Монтгомері,Anne of Avonlea (Енн із Ейвонлі),Українська мова,,,,Фоліо,2021.0,9789660397309,Сучасна зарубіжна проза
Люсі-Мод Монтгомері,Anne of Green Gables (Енн із Зелених Дахів),Англійська мова,,,,Фоліо,2021.0,9789660397071,Сучасна зарубіжна проза
Люсі-Мод Монтгомері,Енн із Зелених Дахів,Українська мова,,,,Фоліо,2020.0,9789660393943,Сентиментальна проза
Люсі-Мод Монтгомері,Anne's House of Dreams ( Будинок мрії Енн),Українська / Англійська,,,,Фоліо,2024.0,9786175512012,Білінгва. Книги іноземними мовами
Люсі-Мод Монтгомері,Anne of Ingleside (Енн із Інглсайду),Англійська мова,,,,Фоліо,2024.0,9786175512005,Білінгва. Книги іноземними мовами
Люсі Скор,"Усе, що з нами навіки (Limited Edition)",Українська мова,,,,Артбукс,2024.0,9786175231005,Сучасна зарубіжна проза
Люсі Скор,"Усе, що з нами навіки",Українська мова,,,,Артбукс,2024.0,9786175230992,Сучасна зарубіжна проза
Люко Дашвар,СпАДок,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171503977,Сучасна українська проза
Люко Дашвар,Покров,Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171293120,Сучасна українська проза
Люко Дашвар,Ініціація (нов.оформл.),,,,,Клуб сімейного дозвілля,2022.0,9786171292932,Сучасна українська проза
Люко Дашвар,Молоко з кров'ю (нов.оформ),Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171292901,Романи
Люко Дашвар,РАЙ.центр (нов.оформ),Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171292826,Сучасна українська проза
Люко Дашвар,На запах м'яса,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171292703,Сучасна українська проза
Люко Дашвар,Село не люди. Добити свідка,Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171290723,Сучасна українська проза
Люко Дашвар,Село не люди,Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171290716,Сучасна українська проза
Люко Дашвар,ГАЛЯБЕЗГОЛОВИ,Українська мова,,,,Клуб сімейного дозвілля,2020.0,9786171276710,Сучасна українська проза
Люко Дашвар,Рай. Центр,Українська,,,,Клуб сімейного дозвілля,2020.0,9786171274648,Сучасна українська проза
Люко Дашвар,На запах м`яса,Українська,,,,Клуб сімейного дозвілля,2020.0,9786171270879,Сучасна українська проза
Люко Дашвар,Молоко з кров'ю,Українська,,,,Клуб сімейного дозвілля,2020.0,9786171266889,Сучасна українська проза
Люко Дашвар,Село не люди,Українська мова,,,,Клуб сімейного дозвілля,2020.0,9786171266872,Сучасна українська проза
Люко Дашвар,Ініціація,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171253902,Сучасна українська проза
Людмила Ясна,"Та, що «в темі»",Українська мова,,,,Кондор,2021.0,9786177939916,Сучасна українська проза
"Людмила Стецькович,Смирнова","""Крим Керіма""",Українська мова,,,,Портал,2021.0,9786177925223,Класична проза
Людмила Старицька-Черняхівська,Вибрані твори. Людмила Старицька-Черняхівська (Yaka ШКОЛА),Українська мова,,,,Yakaboo Publishing,2023.0,9786178107727,Сучасна українська проза
Людмила Старицька-Черняхівська,Людмила Старицька-Черняхівська. ВИБРАНЕ,Українська мова,,,,Ще одну сторінку,2024.0,9786175222614,Класична проза
Людмила Охріменко,Муха в окропі на окупованій території,Українська мова,,,,Відкриття,2023.0,9786178224141,Романи
Людмила Охріменко,Волонтерські історії. 2014-2022,Українська мова,,,,Відкриття,2023.0,9786178224103,Сучасна українська проза
Людмила Охріменко,Оскар,Українська мова,,,,Відкриття,2022.0,9786178079109,Сучасна українська проза
Людмила Волок,Не сумуй :),Українська мова,,,,Нора-Друк,2020.0,9789663651279,Сентиментальна проза
Людмила Волок,Дівчина без сукні,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171503861,Сучасна українська проза
"Любомир Стрингалюк,Ніна Андрухович",Таємні дотики,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480076,Поезія
Любомир Борода,"Світ, що поруч",Українська мова,,,,Залізний тато,2022.0,9786178214036,Сучасна українська проза
Любов Якимчук,Абрикоси Донбасу,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481080,Сучасна українська проза
Любов Пікас,"Львів. Черкаси. Київ, або Настя",,,,,Український пріоритет,2020.0,9786177656837,Сучасна українська проза
Любов Базь,De Profundis,Українська мова,,,,Моторний равлик,2018.0,9786176570448,Сучасна українська проза
"Любко Дереш,Дмитро Раімов,Оксана Гур'янова",Алхімія короткої прози. Книга 2,Українська мова,,,,Креативна агенція «Артіль»,2023.0,9789669866530,Сучасна українська проза
"Любко Дереш,Дмитро Раімов",Алхімія короткої прози. Книга 1,Українська мова,,,,Креативна агенція «Артіль»,2023.0,9789669866523,Сучасна українська проза
Любко Дереш,Спустошення,Українська мова,,,,Фоліо,2017.0,9789660380110,Сучасна українська проза
Любко Дереш,Культ,Українська мова,,,,Фоліо,2017.0,9789660377882,Сучасна українська проза
Любко Дереш,Культ,Українська мова,,,,Видавництво Старого Лева,2024.0,9789664482728,Сучасна українська проза
Любко Д.,"Архе. Монолог, який усе ще триває",Українська мова,,,,Фоліо,2017.0,,Сучасна українська проза
Люба-Параскевія Стринадюк,"У нас, гуцулів. Сім книжок",Українська мова,,,,Discursus,2023.0,9786178218089,Сучасна українська проза
Лю Цисінь,Проблема трьох тіл. Пам'ять про минуле Землі. Книга 1,Українська мова,,,,BookChef,2021.0,9789669930880,Книги жанру Фантастика. Фентезі. Містика
Лю Цисінь,Пам'ять про минуле Землі: трилогія. Книга 3. Вічне життя Смерті,Українська мова,,,,BookChef,2023.0,9789669930088,Книги жанру Фантастика. Фентезі. Містика
Лю Цисінь,Темний ліс. Пам'ять про минуле Землі. Книга 2,Українська мова,,,,BookChef,2023.0,9786177561087,Книги жанру Фантастика. Фентезі. Містика
Льюїс Керрол,Alice's Adventures in Wonderland (Collins Classics),Англійська мова,,,,HarperCollins Publishers,2010.0,9780007350827,Білінгва. Книги іноземними мовами
Льюїс Керрол,Аліса в Дивокраї / Alice’s Adventures in Wonderland (м'яка обкладинка),Українська / Англійська,,,,Фоліо,2018.0,9789660380011,Білінгва. Книги іноземними мовами
Льюис К.С.,Хроніки Нарнії. Повна історія чарівного світу,Українська мова,,,,Клуб сімейного дозвілля,2020.0,9786171271227,Книги жанру Фантастика. Фентезі. Містика
Лущик П.,Галицька сага. Книга 6. Невиправдані надії,Українська мова,,,,Фоліо,2021.0,9789660397637,Історична проза
Лущик П.,Галицька сага. Книга 4. Майбутня сила,Українська мова,,,,Фоліо,2021.0,9789660395367,Історична проза
Лущик П.,Галицька сага. Примара миру. кн.3,Українська мова,,,,Фоліо,2020.0,9789660393646,Історична проза
Лущик П.,Галицька сага. Тінь незалежності. кн.2,Українська мова,,,,Фоліо,2020.0,9789660392274,Історична проза
Лущик П.,Галицька сага. Велика війна,Українська мова,,,,Фоліо,2020.0,9789660390249,Історична проза
Лущик П.,Мій друг Франц Йосиф,Українська мова,,,,Фоліо,2020.0,9789660389120,Історична проза
Лущик П.,Манускрипт з минулого,Українська мова,,,,Фоліо,2020.0,9789660386785,Детективи
Лущик П.,Тамплієри короля Данила,Українська мова,,,,Фоліо,2014.0,9789660370326,Історична проза
Лущевська О.,Синя парасоля,Українська мова,,,,Чорні вівці,2016.0,9786176141365,Пригоди
Лущевська О.,Пливуть кораблі,Українська мова,,,,Читаріум,2018.0,9786177329182,Пригоди
Лущевська О.,"Сем, без проблем",російська,,,,Видавництво Старого Лева,2019.0,9786176796893,Пригоди
Лущак Х.,Любов практична,Українська,,,,Видавництво 21,2020.0,9786176141181,Сучасна українська проза
Луценко З.,Свята Марійка,Українська мова,,,,Фоліо,2016.0,9789660375611,Сентиментальна проза
Луценко З.,Маринчина лялька,Українська мова,,,,Фоліо,2019.0,9789660375604,Сучасна українська проза
Лухс А.,Бал на Земляничном озере. Принцесса Аннели и самый милый в мире пони,російська,,,,Vivat,2019.0,9789669426048,Пригоди
Лухс А.,Сладкий лес Принцесса Аннели и самый милый в мире пони,російська,,,,Vivat,2019.0,9789669426000,Пригоди
Лулу Майо,За кожною видатною жінкою стоїть видатна котяча особистість.,Українська мова,,,,Жорж,2020.0,9786177579167,Сучасна зарубіжна проза
Лукш Р.,Wildcard: час реваншу!,Українська мова,,,,Ранок,2019.0,9786170960979,Пригоди
Лукш Р.,Warcross: нехай почнеться гра!,Українська мова,,,,Ранок,2019.0,9786170960962,Пригоди
Луїза Пенні,Зловісно тихе життя. Книга 1,Українська мова,,,,Клуб сімейного дозвілля,2024.0,9786171506138,Детективи
"Луїза Мей Олкот,Люсі-Мод Монтгомері,Гаррієт Бічер-Стоу",The Folio Book of Sentimental Christmas Stories (Сентиментальні різдвяні історії),Англійська мова,,,,Фоліо,2023.0,9789660399273,Білінгва. Книги іноземними мовами
Луїза Мей Олкот,Little Women. Part 1 (Folio World’s Classics),Англійська мова,,,,Фоліо,2021.0,9789660393721,Класична проза
Луї-Фердінан Селін,Війна,Українська мова,,,,Фоліо,2023.0,9786175516010,Романи
Лу Э.,Мулей,Українська мова,,,,Фоліо,2011.0,9789660355880,Сучасна зарубіжна проза
Лоуренс Д. Г.,Коханець леді Чаттерлі (ткань імперіал),Українська мова,,,,Фоліо,2020.0,9789660377028,Класична проза
Лоуренс Д. Г.,Коханець леді Чаттерлі,Українська мова,,,,Фоліо,2019.0,9789660376854,Класична проза
Лоуренс Д. Г.,Коханець ледi Чаттерлi,Українська мова,,,,Фоліо,2022.0,9786175510247,Романи
Лоуренс Д. Г.,Коханець леді Чаттерлей,Українська мова,,,,Видавництво Старого Лева,2023.0,9786176793595,Класична проза
Лотоцька Є.,Параноя.UA,Українська,,,,Астролябія,2018.0,9786176641346,Сучасна українська проза
Лорі Г.,Торговець зброєю,Українська мова,,,,Vivat,2021.0,9789669821553,Сучасна зарубіжна проза
Лорен  К.,Випадкові наречені,Українська мова,,,,Vivat,2019.0,9789669823182,Сентиментальна проза
Лоран Гунель,Пробудження,Українська мова,,,,Клуб сімейного дозвілля,2023.0,9786171299375,Сучасна зарубіжна проза
Лоран Гунель,Інтуїція,Українська мова,,,,Клуб сімейного дозвілля,2022.0,9786171292918,Сучасна зарубіжна проза
Лоран Гунель,"Філософ, якому бракувало мудрості",Українська мова,,,,Клуб сімейного дозвілля,2021.0,9786171290822,Сучасна зарубіжна проза
Лоран Гунель,І знайдеш ти скарб у собі,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171283237,Сучасна зарубіжна проза
Лоран Гунель,"Людина, що хотіла бути щасливою",Українська мова,,,,Клуб сімейного дозвілля,2020.0,9786171281202,Сентиментальна проза
Лоран Гунель,Я обіцяю тобі волю,Українська мова,,,,Клуб сімейного дозвілля,2020.0,9786171274341,Сучасна зарубіжна проза
Лоран Гунель,"День, що навчив мене жити",Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171250901,Сучасна зарубіжна проза
Лоран Гунель,Бог завжди подорожує інкогніто,Українська мова,,,,Клуб сімейного дозвілля,2016.0,9786171215528,Сучасна зарубіжна проза
Лора Новлін,Якби він був зі мною,Українська мова,,,,Видавництво РМ,2024.0,9786178280970,Сучасна зарубіжна проза
Лора Дейв,"Останнє, що він мені сказав",Українська мова,,,,Артбукс,2023.0,9789661545990,Сучасна зарубіжна проза
Лора Берн,Осторожно! Мечты сбываются!,Українська мова,,,,Саміт-книга,2019.0,9786177672165,Сучасна зарубіжна проза
Ллойд Джонс,Містер Піп,Українська мова,,,,Фабула,2019.0,9786170959058,Сучасна зарубіжна проза
Ліщинська Н.,"Не люди, люди, нелюди",Українська мова,,,,Країна Мрій,2018.0,,Книги жанру Фантастика. Фентезі. Містика
Ліщинська Н.,Нагострені леза,Українська мова,,,,Богдан,2023.0,9789661086370,Книги жанру Фантастика. Фентезі. Містика
Літта Костер,Дар Зрети,Українська мова,,,,Зелений пес,2020.0,9789662791556,Сучасна українська проза
Лір Є.,вигаданих неістот,Українська мова,,,,Дім химер,2020.0,9786177842094,Книги жанру Фантастика. Фентезі. Містика
Лір Є.,Степовий бог,Українська мова,,,,Дім химер,2019.0,9786177842001,Книги жанру Фантастика. Фентезі. Містика
Лінн Пейнтер,"Краще, ніж у фільмах (кольоровий зріз)",Українська мова,,,,Vivat,2024.0,9786171705081,Сучасна зарубіжна проза
Лінда Сью Парк,Кехіли проти Весперів. Книга 5. Не довіряй нікому,Українська мова,,,,Ранок,2015.0,,Книги жанру Фантастика. Фентезі. Містика
Ліна Костенко,Записки українського самашедшого,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2023.0,9789667047887,Сучасна українська проза
Ліна Костенко,Триста поезій,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2019.0,9786175850350,Поезія
Ліна Костенко,Маруся Чурай,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2018.0,,Поезія
Лілік О.,Квіти цикорію,Українська мова,,,,Академія,2018.0,9789665805427,Сучасна українська проза
Ліз Нуджент,Дивна Саллі Даймонд,Українська мова,,,,Клуб сімейного дозвілля,2024.0,9786171507227,Трилер
Ліан Таннер,Музей воров,російська,,,,Nebo BookLab Publishing,2019.0,9786177537693,Книги жанру Фантастика. Фентезі. Містика
Ліан Таннер,Музей крадіїв,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537518,Книги жанру Фантастика. Фентезі. Містика
Лі Бардуґо,Король шрамів. Книга 3,Українська мова,,,,Vivat,2022.0,9789669826916,Книги жанру Фантастика. Фентезі. Містика
Лі Бардуґо,Королівство шахраїв. Книга 2,Українська мова,,,,Vivat,2020.0,9789669422828,Книги жанру Фантастика. Фентезі. Містика
Лі Бардуґо,Шістка воронів,Українська мова,,,,Vivat,2016.0,9786176907176,Книги жанру Фантастика. Фентезі. Містика
Лі Бардуґо,Царство вовків. Книга 2,Українська мова,,,,Vivat,2024.0,9786171701441,Книги жанру Фантастика. Фентезі. Містика
Литовченко,Від війни до війни.Книга Зневіри. 1946—1953,Українська мова,,,,Фоліо,2020.0,9789660385115,Історична проза
Литовченки Т.і О.,Від війни до війни. Книга Спустошення. 1939-1945,Українська мова,,,,Фоліо,2018.0,9789660381902,Історична проза
Литовченки Т.і О.,Від війни до війни. Книга Жахіття. 1932-1938,Українська мова,,,,Фоліо,2018.0,9789660381889,Історична проза
Литовченки Т.і О.,Забути неможливо зберегти (м),Українська мова,,,,Фоліо,2020.0,9789660370296,Детективи
Литвин Н.,Збройнi сили України першої пол. XX ст. Генерали і адмірали,Українська мова,,,,MarkoBook,2007.0,,Історична проза
Лиор Д.,Люди воліють тонути у морі,Українська мова,,,,Темпора,2017.0,9786175692202,Сучасна зарубіжна проза
Линдгрен А.,Ми всі з Гамірного (мінімальний брак),Українська мова,,,,РМ,2017.0,9789669171214,Пригоди
Лєбєдєва О.,Про кошку Марфушку и ее подружку,російська,,,,Час майстрів,2018.0,,Пригоди
Леус Э.,Сезон химер,російська,,,,Саміт-книга,2019.0,9789669861245,Сучасна зарубіжна проза
Летіція Белоус,Просто шагните к себе навстречу Просто шагните к себе навстречу,російська,,,,Саміт-книга,2020.0,9789669861887,Поезія
Леся Українка,Вибрані твори. Леся Українка (Yaka ШКОЛА),Українська мова,,,,Yakaboo Publishing,2023.0,9786178107796,Драматургія. П'єси
Леся Українка,Лісова пісня. Драма-феєрія в 3-х діях,Українська мова,,,,BookChef,2021.0,9786175481097,Поезія
Леся Українка,А все-таки прийди! Вибрана проза,Українська мова,,,,Ще одну сторінку,2024.0,9786175222622,Класична проза
Леся Українка,Лісова пісня (Дитячі подарункові міні),Українська мова,,,,Фоліо,2022.0,9789660399587,Драматургія. П'єси
Леся Українка,Лісова пісня,Українська мова,,,,Фоліо,2021.0,9789660397446,Поезія
Леся Українка,Лісова пісня (шб),Українська мова,,,,Фоліо,2017.0,9789660379930,Поезія
Леся Українка,Лісова пісня,Українська мова,,,,Фоліо,2019.0,9789660361904,Класична проза
Леся Українка,Лісова пісня (ШБ),Українська мова,,,,Фоліо,2011.0,9789660354517,Класична проза
Леся Українка,Усі твори в одному томі,Українська мова,,,,Перун,2008.0,9789665692577,Поезія
Леся Українка,Лісова пісня. Бояриня (м'яка обкладинка),Українська мова,,,,Кондор,2022.0,9786177841189,Драматургія. П'єси
Леся Українка,Думи і мрії,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171276314,Поезія
Леся Українка,Лісова пісня. Вибране,Українська мова,,,,Клуб сімейного дозвілля,2019.0,9786171259577,Класична проза
Леся Українка,Лісова пісня. Драми,Українська мова,,,,Віхола,2024.0,9786178257712,Драматургія. П'єси
Леся Українка,"Поеми, драми, ліричні твори (Богданова шкільна наука)",Українська мова,,,,Богдан,2021.0,9789661061407,Поезія
Леся Українка,З людської намови,Українська мова,,,,Академія,2015.0,9789665804734,Класична проза
Леся Карпа,Десять жінок,Українська мова,,,,Смолоскип,2021.0,9786177622313,Сучасна українська проза
Лесь Танюк,Танюк. Вибрані поезії та переклади,Українська мова,,,,Смолоскип,2017.0,9786177173433,Поезія
Лесь Качковський,Ігор - володар Руси,Українська мова,,,,Український пріоритет,2022.0,9786177899685,Романи
Лесь Качковський,Пісня про Довбуша,Українська мова,,,,Український пріоритет,2021.0,9786177899333,Сучасна українська проза
Лесь Качковський,Олег - імператов русів,,,,,Український пріоритет,2020.0,9786177899289,Сучасна українська проза
Лесь Качковський,Рюрик із роду Ск'єльдунгів,,,,,Український пріоритет,2020.0,9786177899272,Сучасна українська проза
Лесь Качковський,Вибір князя Аскольда,,,,,Український пріоритет,2020.0,9786177899203,Сучасна українська проза
Лестер  Н.,Ее секрет,російська,,,,Клуб сімейного дозвілля,2019.0,9786171268494,Сучасна зарубіжна проза
Леруа Ж.,Пісня Алабами,Українська мова,,,,Фабула,2017.0,9786170933850,Історична проза
Леруа Ж.,Пісня Алабами,Українська мова,,,,Фабула,2017.0,9786170933850,Сучасна зарубіжна проза
Леруа Ж.,Лауреаты: Песнь Алабамы (р),російська,,,,Фабула,2017.0,9786170933843,Історична проза
Леру.Г,Le Fantome de l’Opera,французька,,,,Фоліо,2021.0,9789660395848,Білінгва. Книги іноземними мовами
Леру,Привид Опери (тв),Українська,,,,Знання,2015.0,9786170703118,Класична проза
Лермонтов М.Ю.,Герой нашего времени. Повести и романы,російська,,,,Клуб сімейного дозвілля,2019.0,9786171269781,Класична проза
Леранжис П.,Гніздо гадюки кн. 7,Українська мова,,,,Ранок,2019.0,9786170910189,Пригоди
Леопольд фон Захер-Мазох,Добра новина. Єврейські історії,Українська мова,,,,Фоліо,2023.0,9789660399730,Класична проза
Леопольд фон Захер-Мазох,Трагедія Трояндової алеї. Єврейські історії (Зарубіжні авторські зібрання),Українська мова,,,,Фоліо,2023.0,9789660394193,Класична проза
Леонід Кононович,Чигиринський сотник,Українська мова,,,,Фабула,2016.0,9786170929273,Сучасна українська проза
Леонід Кононович,Тема для медитації,Українська мова,,,,Кальварія,2014.0,,Сучасна українська проза
Леонід Кононович,Тема для медитації,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481608,Сучасна українська проза
Леон Д.,Ария смерти тв.,російська,,,,Клуб сімейного дозвілля,2021.0,9786171283138,Трилер
Леон Д.,Ария смерти,російська,,,,Клуб сімейного дозвілля,2021.0,9786170921055,Трилер
Лем,Голем XIV : роман,Українська мова,,,,Богдан,2018.0,9789661049252,Книги жанру Фантастика. Фентезі. Містика
Лем,Голем XIV,Українська мова,,,,Богдан,2017.0,9789661049245,Книги жанру Фантастика. Фентезі. Містика
Лем,Розповіді про пілота Піркса,Українська мова,,,,Богдан,2016.0,9789661049221,Книги жанру Фантастика. Фентезі. Містика
Лем,Розповіді про пілота Піркса,Українська мова,,,,Богдан,2017.0,9789661049214,Книги жанру Фантастика. Фентезі. Містика
Лем,Футурологічний конгрес,Українська мова,,,,Богдан,2018.0,9789661049207,Книги жанру Фантастика. Фентезі. Містика
Лем,Футурологічний конгрес,Українська мова,,,,Богдан,2018.0,9789661049191,Романи
Лем,Футурологічний конгрес,Українська мова,,,,Богдан,2017.0,9789661049184,Книги жанру Фантастика. Фентезі. Містика
Лем,Зі спогадів Ійона Тихого,Українська мова,,,,Богдан,2017.0,9789661048828,Книги жанру Фантастика. Фентезі. Містика
Лем,Фіаско,Українська мова,,,,Богдан,2018.0,9789661048088,Книги жанру Фантастика. Фентезі. Містика
Лем,Мир на Землі,Українська мова,,,,Богдан,2018.0,9789661047876,Книги жанру Фантастика. Фентезі. Містика
Лем,Із зоряних щоденників Ійона Тихого,Українська мова,,,,Богдан,2017.0,9789661047845,Книги жанру Фантастика. Фентезі. Містика
Лем,Із зоряних щоденників Ійона Тихого,Українська мова,,,,Богдан,2017.0,9789661047838,Романи
Лем,Кіберіада,Українська мова,,,,Богдан,2017.0,9789661047814,Романи
Лем,Казки роботів,Українська мова,,,,Богдан,2017.0,9789661047760,Романи
Лем,Непереможний,Українська мова,,,,Богдан,2017.0,9789661047692,Книги жанру Фантастика. Фентезі. Містика
Лем,Едем : роман,Українська мова,,,,Богдан,2017.0,9789661047685,Книги жанру Фантастика. Фентезі. Містика
Лем,Едем,Українська мова,,,,Богдан,2017.0,9789661047661,Книги жанру Фантастика. Фентезі. Містика
Лем,Повернення із зірок,Українська мова,,,,Богдан,2017.0,9789661047647,Книги жанру Фантастика. Фентезі. Містика
Лем,Повернення із зірок,Українська мова,,,,Богдан,2017.0,9789661047630,Книги жанру Фантастика. Фентезі. Містика
Лем,Соляріс,Українська мова,,,,Богдан,2017.0,9789661047616,Романи
Лем,Фіаско,Українська мова,,,,Богдан,2017.0,9789661045902,Книги жанру Фантастика. Фентезі. Містика
Леля Покотиполе,Спартанська дівчинка,Українська мова,,,,Discursus,2022.0,9786177411900,Сучасна українська проза
Лексі Раян,Ці порожні обітниці,Українська мова,,,,Видавництво РМ,2023.0,9786178280642,Книги жанру Фантастика. Фентезі. Містика
Левченко А.,Реальна мандрівка,Українська мова,,,,Богдан,2013.0,,Книги жанру Фантастика. Фентезі. Містика
Лаура Вуд,Срібний снігопад,Українська мова,,,,Ранок,2023.0,9786170984418,Пригоди
Лариса Дубас,Поезії,Українська мова,,,,Моторний равлик,2017.0,9789662810820,Поезія
Лариса Дубас,Жила країна поміж трав...,Українська мова,,,,Моторний равлик,2022.0,9786179500091,Поезія
Лапікури Валерій і Наталя,Найкращий подарунок: Історії одного домовичка,Українська мова,,,,Талант,2019.0,,Пригоди
Лакло П. Ш.,Опасные связи,російська,,,,Клуб сімейного дозвілля,2018.0,9786171244733,Класична проза
Лайза Джувелл,І тоді вона зникла,Українська мова,,,,Vivat,2023.0,9786171702264,Сучасна зарубіжна проза
Лайза Джувелл,Ніщо з цього не правда,Українська мова,,,,PM,2024.0,9786178373566,Трилер
Лазуткин Д.,Закладка,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480045,Поезія
Лазуткин Д.,Червона книга,Українська мова,,,,Видавництво 21,2020.0,9786176140900,Поезія
Лазарук Мирослав,Ріка,Українська мова,,,,Апріорі,2016.0,9786176292692,Сучасна українська проза
Лад Купава,Пастушкові декамерончики,Українська мова,,,,Зелений пес,2023.0,9789662792508,Поезія
Лад Купава,Грайляндія. Макортет,Українська мова,,,,Зелений пес,2023.0,9789662792409,Сучасна українська проза
Лагерлеф С.,Сага про Єсту Берлінга,Українська мова,,,,Видавництво Жупанського,2015.0,,Історична проза
Лагеркранц Р.,"Побачимось, коли вийде",Українська мова,,,,Крокус,2019.0,9789669797278,Пригоди
Лагеркранц Р.,Даня та її клопоти,Українська мова,,,,Крокус,2019.0,9789669797216,Пригоди
Лагеркранц Р.,Яка ж я була щаслива,Українська мова,,,,Крокус,2019.0,9789669797209,Пригоди
Лагеркранц Р.,"Любити краще, ніж не любити",Українська мова,,,,Крокус,2019.0,9786177989003,Пригоди
Лавренюк М.,Декамерон одного села,Українська мова,,,,Богдан,2012.0,,Сучасна українська проза
Л. Сивая,My first English words Покупки,російська,,,,Методика,2015.0,9786177198344,Білінгва. Книги іноземними мовами
Л. Дж. Шен,І де був той розум?..,Українська мова,,,,Видавництво РМ,2023.0,9786178280178,Романи
Л. Дж. Шен,Розбитий лицар,Українська мова,Сергій Ковальчук,,,Рідна мова,2024.0,9786178373283,Сучасна зарубіжна проза
Кэрролл Л.,Аліса в Задзеркаллі (тв),Українська мова,,,,Фоліо,2019.0,9789660385566,Білінгва. Книги іноземними мовами
Кэрролл Л.,Алісині пригоди у Дивокраї,Українська мова,,,,Богдан,2019.0,9789661047944,Пригоди
